SID,ISO_TIME,shear_grad_motion,wspd850_std_patch,msl_trough_dist_km,msl_trough_bearing_deg,msl_patch_anom,shear_asym_motion
1941343N09092,1941-12-09 21:00:00,0.08460935021716,4.230689525604248,222.8961289956948,227.78418379777943,-38.84375,8.525333648220887
1941343N09092,1941-12-10 00:00:00,0.0799617024021654,3.070709466934204,230.5146879446877,225.73766345305424,-11.34375,1.3239337776735685
1941343N09092,1941-12-10 03:00:00,-0.0761955484530147,3.526756048202514,219.4862274552321,220.65009389892128,-18.6328125,-7.843325337673932
1941343N09092,1941-12-10 06:00:00,-0.0660663285760339,3.622000217437744,214.77217307098863,223.6620261347452,-21.140625,-8.319390494715021
1941343N09092,1941-12-10 09:00:00,-0.0176522531768685,3.5703465938568115,178.60190178635054,209.42513869566747,-14.140625,-2.866112145557246
1941343N09092,1941-12-10 12:00:00,0.0426649052658601,2.6783297061920166,196.6680616258709,217.7737081423791,-37.7109375,2.072666263642518
1941343N09092,1941-12-10 15:00:00,-0.013758629192601,2.127726793289185,168.85663467628444,211.2005820164065,-48.7578125,-1.5107397945276195
1941343N09092,1941-12-10 18:00:00,0.0848475514619917,1.9128570556640625,165.98988654877553,205.32967025482745,-31.4921875,3.168182396642885
1941343N09092,1941-12-10 21:00:00,0.0571351015165398,1.919182538986206,160.26949745412256,193.79165907396288,-9.4375,3.408980474875511
1941343N09092,1941-12-11 00:00:00,0.0544995552724407,2.3793516159057617,168.49868089051327,196.93502192374584,0.6171875,3.1969559953364097
1941343N09092,1941-12-11 03:00:00,0.0518337635166946,2.040412425994873,190.5114134289459,227.980108301868,-16.9140625,4.56944037706486
1941343N09092,1941-12-11 06:00:00,0.0518763193724336,1.879901885986328,185.6369658453629,206.12139671764623,-19.7734375,5.259700384690028
1941343N09092,1941-12-11 09:00:00,0.0098637895442924,2.1739389896392822,209.81785865796,224.46834216725856,-62.515625,0.3015391205611983
1941343N09092,1941-12-11 12:00:00,0.0101872657154731,3.0367074012756348,153.54013281881709,209.72931250521333,2.078125,1.4680041530554462
1941343N09092,1941-12-11 15:00:00,-0.0521067543554096,3.4815762042999268,137.34772875804177,193.7441061896124,-53.6796875,0.4694945340522185
1941343N09092,1941-12-11 18:00:00,-0.0388353258809257,3.4283041954040527,116.36588262565012,155.15078506574162,-29.0859375,-5.0035825785525
1941343N09092,1941-12-11 21:00:00,0.0688046056228062,3.1810977458953857,48.695311603557705,242.8713005842988,-68.4375,4.719223437219614
1941343N09092,1941-12-12 00:00:00,-0.0246551275884523,3.81644606590271,70.57916233581476,274.59235563232073,-57.3125,0.6028016194278303
1941343N09092,1941-12-12 03:00:00,0.0103508226377334,4.230747222900391,27.62670277091047,281.63837282432263,-88.046875,0.7785156891760359
1941343N09092,1941-12-12 06:00:00,-0.0666449193529712,4.534736156463623,35.03774004094932,230.6295452951292,-93.1328125,-7.438306247438085
1941343N09092,1941-12-12 09:00:00,0.0668425074676369,4.133142471313477,73.7496141853496,227.33141447817505,-96.375,2.350628502789827
1941343N09092,1941-12-12 12:00:00,0.0769123722082623,4.228161811828613,56.89974881652816,208.4580031354325,-100.3359375,5.038233305556592
1941343N09092,1941-12-12 15:00:00,-0.0275343117561311,4.158426284790039,112.2492402599876,160.19416447235335,-98.9375,1.427497036706189
1941343N09092,1941-12-12 18:00:00,-0.0345919338490992,3.263123273849488,173.89409685976707,157.9346068346017,-29.734375,-2.558364551638066
1941343N09092,1941-12-12 21:00:00,-0.0484680601285872,1.990476131439209,200.643438145752,143.35189121941193,-38.15625,-2.9014525295871003
1941343N09092,1941-12-13 00:00:00,0.0067872942093427,2.052170753479004,225.3382602084794,135.52549050348352,-12.03125,2.082066874294465
1941343N09092,1941-12-13 03:00:00,0.0906110995246176,1.87607741355896,221.5801034127829,136.5353772613796,-5.4296875,10.040808632275922
1941343N09092,1941-12-13 06:00:00,0.1254551651440518,1.0226496458053589,199.31992149975324,127.69454476816009,9.7578125,7.468399682247984
1941343N09092,1941-12-13 09:00:00,-0.0405570972548745,2.025677442550659,161.69269507777426,109.95582997469243,-2.59375,-3.628498598811501
1941343N09092,1941-12-13 12:00:00,-0.0079339639344212,2.001110315322876,163.45528270466644,105.62963557889498,71.4140625,-3.7263837187790383
1941343N09092,1941-12-13 15:00:00,-0.0136839858191226,2.4768190383911133,189.8565553518538,144.97199395308903,115.921875,-4.101855959639696
1941343N09092,1941-12-13 18:00:00,-0.0338521388340761,2.782125234603882,156.42899434707823,157.47154072399223,-33.90625,-2.770069512305824
1941343N09092,1941-12-13 21:00:00,-0.0740840519999886,3.03964900970459,205.98623967863247,134.4238229896913,98.1171875,-7.547688877645033
1941343N09092,1941-12-14 00:00:00,0.0151019451757904,2.2813525199890137,165.6662333196072,193.32239461632864,-18.21875,1.4388852081679069
1941343N09092,1941-12-14 03:00:00,0.0202628208249507,2.478457450866699,165.6662333196072,166.6776053836713,-79.7421875,2.2116462898881366
1941343N09092,1941-12-14 06:00:00,0.0213109058480761,2.0935819149017334,116.46678407228296,30.70488516348462,-29.1328125,2.312862410905847
1941343N09092,1941-12-14 09:00:00,0.0248899069893204,2.3307902812957764,166.99754669531563,48.12501527168479,-3.328125,6.803933928176983
1941343N09092,1941-12-14 12:00:00,0.0095917311020395,2.520967960357666,202.1470902784386,41.90834945303175,-8.0,5.404953355117092
1941343N09092,1941-12-14 15:00:00,0.0487707258966012,2.767070770263672,149.450083917775,14.669086849943255,-21.171875,3.834901915238176
1941343N09092,1941-12-14 18:00:00,0.0123588923639355,2.877697706222534,137.74898864957052,71.03502933134564,-8.34375,1.700383899226047
1942154N16091,1942-06-03 03:00:00,-0.026935917089407,0.5496179461479187,165.89150669181106,296.0254989517555,4.78125,-2.2734854561189763
1942154N16091,1942-06-03 06:00:00,-0.0288771972431571,0.4401978552341461,178.76646952295755,240.35846614060847,-0.7421875,-2.680908370659788
1942154N16091,1942-06-03 09:00:00,0.0034055909207739,0.2610606849193573,164.47369597897165,18.754854461930336,-11.9921875,0.0858714434271847
1942154N16091,1942-06-03 12:00:00,-0.0020910858512189,0.4930672943592071,212.1215613438997,319.66536444769696,0.3125,-0.021091802616147
1942154N16091,1942-06-03 15:00:00,0.007174659610562,0.3324083089828491,219.67632702578555,319.6019553428169,-1.015625,1.2044963446266168
1942154N16091,1942-06-03 18:00:00,-0.0069378772226735,0.279075562953949,215.33883975421355,318.6870409991788,-2.34375,-1.3540685560669663
1942183N21090,1942-07-02 03:00:00,-0.0207126811560811,3.860071182250977,5.559746332227944,0.0,-57.484375,-2.719122739885135
1942183N21090,1942-07-02 06:00:00,-0.0068167170065979,3.775761842727661,147.73563011076655,50.02298235263424,-7.796875,-0.74585299627334
1942183N21090,1942-07-02 09:00:00,-0.0397388630331061,3.843824863433838,72.12936001789157,51.82693524235128,-46.6484375,-2.1401060071035776
1942183N21090,1942-07-02 12:00:00,-0.0229344052651113,3.721054792404175,148.48583215918944,102.72377851705828,-37.0859375,-3.438559916296278
1942183N21090,1942-07-02 15:00:00,0.0513088398801838,4.725620746612549,148.4042787293824,138.35153029420002,88.1640625,3.9248802983443536
1942183N21090,1942-07-02 18:00:00,-0.0005076922492021,3.2705864906311035,189.53667606646968,129.930992890698,53.8984375,1.4289452083810763
1942183N21090,1942-07-02 21:00:00,-0.018204306587296,1.9633525609970093,200.9007559540956,135.76340489091427,-39.6171875,-3.658170470330727
1942183N21090,1942-07-03 00:00:00,-0.0397737091820286,2.034104347229004,216.0421897652785,135.82982849283565,-18.21875,-6.012170137125327
1942183N21090,1942-07-03 03:00:00,0.0082050809660458,1.792892336845398,211.90518799563085,134.8306741247174,-29.203125,-2.348188835685127
