n_ibtracs_points,frac_missing_wmo_wind,frac_missing_usa_wind,frac_missing_newdelhi_wind,frac_track_not_main,frac_nature_nr,n_ready_points,frac_newdelhi_wind_missing_ready,frac_irregular_dt,frac_latnext_mismatch,genesis_year,SID
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1950.0,1950320N11084
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1950.0,1950336N07086
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1951.0,1951155N18088
33,1.0,1.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,1951.0,1951202N12104
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1951.0,1951205N17089
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1951.0,1951211N20087
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1951.0,1951228N20090
86,1.0,1.0,1.0,0.0,0.0,82.0,1.0,0.0,0.0,1951.0,1951246N14120
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1951.0,1951328N11085
60,1.0,1.0,1.0,0.0,0.0,56.0,1.0,0.0,0.0,1951.0,1951340N08090
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1952.0,1952137N10093
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1952.0,1952141N12084
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1952.0,1952176N21090
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1952.0,1952186N21089
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1952.0,1952202N21089
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1952.0,1952209N22087
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1952.0,1952213N21091
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1952.0,1952226N21089
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1952.0,1952233N19089
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1952.0,1952280N14084
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1952.0,1952289N14085
71,1.0,0.5633802816901409,1.0,0.0,0.0,67.0,1.0,0.0,0.0,1952.0,1952289N15128
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1952.0,1952293N15093
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1952.0,1952313N13089
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1952.0,1952331N07092
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1953.0,1953028N08097
8,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1953.0,1953120N13091
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1953.0,1953167N17087
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1953.0,1953213N20090
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1953.0,1953222N20090
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1953.0,1953266N16092
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1953.0,1953294N11084
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1953.0,1953308N11092
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1953.0,1953327N10091
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1954.0,1954219N18086
105,1.0,0.0,1.0,0.0,0.0,101.0,1.0,0.0,0.0,1954.0,1954231N10159
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1954.0,1954245N18088
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1954.0,1954266N22080
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1954.0,1954269N14088
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1954.0,1954293N09088
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1954.0,1954298N18085
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1954.0,1954344N10082
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1954.0,1954350N05086
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1955.0,1955125N11084
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1955.0,1955137N10085
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1955.0,1955175N17087
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1955.0,1955178N20089
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1955.0,1955237N18087
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1955.0,1955245N21090
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1955.0,1955264N19087
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1955.0,1955273N18090
60,1.0,1.0,1.0,0.0,0.0,56.0,1.0,0.0,0.0,1955.0,1955279N13091
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1955.0,1955289N12085
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1955.0,1955295N16086
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1955.0,1955308N09092
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1955.0,1955333N09084
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1956.0,1956040N07092
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1956.0,1956118N08091
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1956.0,1956150N22090
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1956.0,1956177N17086
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1956.0,1956183N19088
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1956.0,1956214N19088
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1956.0,1956220N21088
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1956.0,1956227N18088
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1956.0,1956253N21090
37,1.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,1956.0,1956300N06091
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1956.0,1956324N09085
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1957.0,1957231N20091
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1957.0,1957253N15087
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1957.0,1957266N19090
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1957.0,1957359N07083
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1958.0,1958127N13083
24,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,1958.0,1958136N16088
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1958.0,1958190N20088
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1958.0,1958197N21088
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1958.0,1958241N19088
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1958.0,1958251N20090
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1958.0,1958256N21090
84,1.0,1.0,1.0,0.0,0.0,80.0,1.0,0.0,0.0,1958.0,1958279N10086
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1958.0,1958290N13082
29,1.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1958.0,1958291N11103
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1958.0,1958295N19090
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1958.0,1958310N16085
92,1.0,1.0,1.0,0.0,0.0,88.0,1.0,0.0,0.0,1958.0,1958322N08093
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1959.0,1959174N10085
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1959.0,1959179N18089
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1959.0,1959185N19089
68,1.0,1.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,1959.0,1959191N21090
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1959.0,1959198N16088
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1959.0,1959215N24089
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1959.0,1959237N18086
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1959.0,1959253N21086
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1959.0,1959270N17092
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1959.0,1959300N09083
68,1.0,1.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,1959.0,1959332N10081
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1959.0,1959339N09091
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1960.0,1960148N20089
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1960.0,1960182N20089
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1960.0,1960222N21089
60,1.0,1.0,1.0,0.0,0.0,56.0,1.0,0.0,0.0,1960.0,1960226N19090
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1960.0,1960237N20090
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1960.0,1960270N21087
100,1.0,1.0,1.0,0.0,0.0,96.0,1.0,0.0,0.0,1960.0,1960273N13117
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1960.0,1960302N08090
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1960.0,1960324N11084
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1960.0,1960331N10088
23,1.0,1.0,1.0,1.0,0.0,19.0,1.0,0.0,0.0,1960.0,1960332N08105
16,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1961.0,1961009N10082
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1961.0,1961048N05086
39,1.0,1.0,1.0,0.0,0.0,35.0,1.0,0.0,0.0,1961.0,1961125N11096
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1961.0,1961147N15095
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1961.0,1961159N21090
17,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1961.0,1961178N17093
17,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1961.0,1961182N22088
92,1.0,1.0,1.0,0.0,0.0,88.0,1.0,0.0,0.0,1961.0,1961248N22089
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1961.0,1961254N19094
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1961.0,1961265N21090
48,1.0,1.0,1.0,0.0,0.0,44.0,1.0,0.0,0.0,1961.0,1961270N20090
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1961.0,1961282N20079
33,1.0,1.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,1961.0,1961291N12120
16,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1961.0,1961297N20092
72,1.0,1.0,1.0,0.0,0.0,68.0,1.0,0.0,0.0,1962.0,1962134N10082
16,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1962.0,1962144N17092
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1962.0,1962157N19088
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1962.0,1962192N17087
56,1.0,1.0,1.0,0.0,0.0,52.0,1.0,0.0,0.0,1962.0,1962251N17086
63,1.0,0.6031746031746031,1.0,0.0,0.0,59.0,1.0,0.0,0.0,1962.0,1962254N11123
48,1.0,1.0,1.0,0.0,0.0,44.0,1.0,0.0,0.0,1962.0,1962259N17086
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1962.0,1962262N19092
63,1.0,0.9206349206349206,1.0,0.0,0.0,59.0,1.0,0.0,0.0,1962.0,1962292N11119
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1962.0,1962295N08085
40,1.0,1.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,1962.0,1962299N10094
69,1.0,0.2028985507246377,1.0,0.0,0.0,65.0,1.0,0.0,0.0,1962.0,1962327N05144
38,1.0,1.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,1962.0,1962329N07104
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1962.0,1962343N10090
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1963.0,1963003N05085
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1963.0,1963144N09090
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1963.0,1963157N20088
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1963.0,1963174N14096
24,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,1963.0,1963185N22089
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1963.0,1963221N20089
68,1.0,1.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,1963.0,1963251N16097
68,1.0,1.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,1963.0,1963264N17120
53,1.0,1.0,1.0,0.0,0.0,49.0,1.0,0.0,0.0,1963.0,1963274N15115
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1963.0,1963277N15096
80,1.0,1.0,1.0,0.0,0.0,76.0,1.0,0.0,0.0,1963.0,1963291N09092
16,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1963.0,1963297N10092
48,1.0,1.0,1.0,0.0,0.0,44.0,1.0,0.0,0.0,1963.0,1963334N05090
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1964.0,1964127N12086
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1964.0,1964185N21090
16,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1964.0,1964218N19088
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1964.0,1964222N20090
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1964.0,1964228N21088
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1964.0,1964236N22088
21,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1964.0,1964240N15111
105,1.0,0.20952380952380953,1.0,0.0,0.0,101.0,1.0,0.0,0.0,1964.0,1964256N17141
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1964.0,1964267N21089
67,1.0,0.26865671641791045,1.0,0.0,0.0,63.0,1.0,0.0,0.0,1964.0,1964269N12142
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1964.0,1964271N17086
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1964.0,1964278N21091
45,1.0,1.0,1.0,0.0,0.0,41.0,1.0,0.0,0.0,1964.0,1964286N10112
73,1.0,0.5753424657534246,1.0,0.0,0.0,69.0,1.0,0.0,0.0,1964.0,1964291N11143
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1964.0,1964291N16091
40,1.0,1.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,1964.0,1964308N08096
75,1.0,0.5066666666666667,1.0,0.0,0.0,71.0,1.0,0.0,0.0,1964.0,1964316N13117
100,1.0,1.0,1.0,0.0,0.0,96.0,1.0,0.0,0.0,1964.0,1964321N14086
57,1.0,1.0,1.0,0.0,0.0,53.0,1.0,0.0,0.0,1964.0,1964352N05093
24,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,1965.0,1965129N14085
49,1.0,1.0,1.0,0.0,0.0,45.0,1.0,0.0,0.0,1965.0,1965146N15089
85,1.0,0.16470588235294117,1.0,0.0,0.0,81.0,1.0,0.0,0.0,1965.0,1965187N08144
24,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,1965.0,1965194N19087
24,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,1965.0,1965207N21090
5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1965.0,1965212N26077
55,1.0,0.6181818181818182,1.0,0.0,0.0,51.0,1.0,0.0,0.0,1965.0,1965226N17116
17,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1965.0,1965235N20087
37,1.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,1965.0,1965238N14114
21,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1965.0,1965239N17111
40,1.0,1.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,1965.0,1965243N19091
21,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1965.0,1965258N12107
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1965.0,1965262N15084
16,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1965.0,1965280N18091
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1965.0,1965294N13083
21,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1965.0,1965302N10102
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1965.0,1965310N12086
76,1.0,1.0,1.0,0.0,0.0,72.0,1.0,0.0,0.0,1965.0,1965340N05092
39,1.0,0.41025641025641024,1.0,0.0,0.0,35.0,1.0,0.0,0.0,1965.0,1965352N09111
41,1.0,1.0,1.0,0.0,0.0,37.0,1.0,0.0,0.0,1965.0,1965364N08088
53,1.0,1.0,1.0,0.0,0.0,49.0,1.0,0.0,0.0,1966.0,1966118N08088
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1966.0,1966137N14096
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1966.0,1966153N15088
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1966.0,1966167N21090
9,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1966.0,1966179N21088
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1966.0,1966198N20088
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1966.0,1966209N21088
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1966.0,1966245N20088
37,1.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,1966.0,1966270N09090
17,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1966.0,1966284N12086
88,1.0,1.0,1.0,0.0,0.0,84.0,1.0,0.0,0.0,1966.0,1966305N09096
56,1.0,1.0,1.0,0.0,0.0,52.0,1.0,0.0,0.0,1966.0,1966312N08084
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1966.0,1966322N09087
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1966.0,1966329N10096
48,1.0,1.0,1.0,0.0,0.0,44.0,1.0,0.0,0.0,1966.0,1966341N08088
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1966.0,1966350N08090
40,1.0,1.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,1966.0,1966364N08088
54,1.0,1.0,1.0,0.0,0.0,50.0,1.0,0.0,0.0,1967.0,1967001N06083
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1967.0,1967135N11092
5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1967.0,1967180N20088
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1967.0,1967207N20088
24,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,1967.0,1967212N19090
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1967.0,1967230N21090
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1967.0,1967245N21090
8,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1967.0,1967263N25086
25,1.0,1.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,1967.0,1967270N20089
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1967.0,1967281N18089
16,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1967.0,1967293N07079
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1967.0,1967293N09090
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1967.0,1967304N10085
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1967.0,1967331N06085
40,1.0,1.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,1967.0,1967338N05088
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1968.0,1968128N14096
24,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,1968.0,1968164N21090
24,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,1968.0,1968191N23088
56,1.0,1.0,1.0,0.0,0.0,52.0,1.0,0.0,0.0,1968.0,1968208N18089
48,1.0,1.0,1.0,0.0,0.0,44.0,1.0,0.0,0.0,1968.0,1968216N22090
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1968.0,1968224N22091
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1968.0,1968235N19090
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1968.0,1968254N19091
48,1.0,1.0,1.0,0.0,0.0,44.0,1.0,0.0,0.0,1968.0,1968273N14089
60,1.0,1.0,1.0,0.0,0.0,56.0,1.0,0.0,0.0,1968.0,1968295N11089
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1968.0,1968307N11087
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1968.0,1968314N08089
48,1.0,1.0,1.0,0.0,0.0,44.0,1.0,0.0,0.0,1968.0,1968347N05091
48,1.0,1.0,1.0,0.0,0.0,44.0,1.0,0.0,0.0,1969.0,1969134N15087
32,1.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,1969.0,1969167N15088
40,1.0,1.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,1969.0,1969209N19090
8,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1969.0,1969220N21090
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1969.0,1969225N21090
47,1.0,0.5106382978723404,1.0,0.0,0.0,43.0,1.0,0.0,0.0,1969.0,1969241N10127
48,1.0,1.0,1.0,0.0,0.0,44.0,1.0,0.0,0.0,1969.0,1969249N17087
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1969.0,1969261N17088
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1969.0,1969266N21093
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1969.0,1969282N18087
24,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,1969.0,1969294N11083
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1969.0,1969308N12095
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1969.0,1969345N11081
48,1.0,1.0,1.0,0.0,0.0,44.0,1.0,0.0,0.0,1969.0,1969355N04091
40,1.0,1.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,1970.0,1970122N10089
8,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1970.0,1970143N19091
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1970.0,1970158N21090
33,1.0,1.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,1970.0,1970180N20088
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1970.0,1970187N18091
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1970.0,1970229N18086
92,1.0,1.0,1.0,0.0,0.0,88.0,1.0,0.0,0.0,1970.0,1970245N22087
80,1.0,1.0,1.0,0.0,0.0,76.0,1.0,0.0,0.0,1970.0,1970251N20091
16,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1970.0,1970264N17085
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1970.0,1970291N14085
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1970.0,1970312N12086
16,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1970.0,1970323N09085
79,1.0,0.9367088607594937,1.0,0.0,0.0,75.0,1.0,0.0,0.0,1970.0,1970324N05143
37,1.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,1971.0,1971124N10093
41,1.0,1.0,1.0,0.0,0.0,37.0,1.0,0.0,0.0,1971.0,1971154N20088
29,1.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1971.0,1971171N20089
55,1.0,0.36363636363636365,1.0,0.0,0.0,51.0,1.0,0.0,0.0,1971.0,1971189N12130
57,1.0,1.0,1.0,0.0,0.0,53.0,1.0,0.0,0.0,1971.0,1971196N20089
29,1.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1971.0,1971207N22089
17,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1971.0,1971220N21088
21,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1971.0,1971242N23082
61,1.0,0.4918032786885246,1.0,0.0,0.0,57.0,1.0,0.0,0.0,1971.0,1971267N12130
9,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1971.0,1971267N15084
29,1.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1971.0,1971271N19089
29,1.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1971.0,1971287N16089
49,1.0,1.0,1.0,0.0,0.0,45.0,1.0,0.0,0.0,1971.0,1971300N12091
25,1.0,1.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,1971.0,1971308N11092
33,1.0,0.48484848484848486,1.0,0.0,0.0,29.0,1.0,0.0,0.0,1972.0,1972098N09091
13,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,1972.0,1972187N22088
