role,SID,NAME,horizon,ISO_TIME,origin_lat,origin_lon,true_lat,true_lon,best_competitor_at_horizon,sece_v2_phase3_lat,sece_v2_phase3_lon,stacking_ensemble_lat,stacking_ensemble_lon,persistence_residual_cascade_lat,persistence_residual_cascade_lon,random_forest_lat,random_forest_lon,lightgbm_lat,lightgbm_lon,xgboost_lat,xgboost_lon,catboost_lat,catboost_lon,cbplusmotionnn_lat,cbplusmotionnn_lon
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-12 15:00:00,11.2,85.2,13.5,81.8,Stacking Ensemble,13.403680615057292,82.13136279732306,13.158488912983959,82.00406647618259,13.168180122096288,82.00607924125818,13.167333333333332,81.97566666666667,13.191306254386197,81.97357540940702,13.192684,82.1820163,13.098329388232429,82.53918878444912,13.275148021235252,82.62626280084349
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-12 18:00:00,11.5,84.8,13.7,81.5,Stacking Ensemble,13.769939183984938,81.73688847215743,13.61372809845012,81.6384640308673,13.672077428210837,81.63331354107954,13.604999999999999,81.53233333333333,13.65546384039017,81.63616382635047,13.6636417,81.74674089999999,13.385100439934932,82.0966222258843,13.57054759057078,82.2191487230446
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-12 21:00:00,11.8,84.4,13.7,81.2,Stacking Ensemble,14.094213055055398,81.37072886371125,13.918889745885853,81.21683988000457,13.988049503624818,81.10754764643822,13.908999999999999,81.343,13.898604359299538,81.00705888213028,14.0543948,81.19694750000001,13.775789242550264,81.66488612150263,14.043549179719697,81.83128864298038
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-13 00:00:00,12.1,83.9,13.8,81.2,Stacking Ensemble,14.369323753916046,79.95325379977865,14.316752940113965,79.72916666395322,14.258516762836297,79.75443003932637,14.253666666666666,79.85466666666667,14.225006051136496,79.75082000385002,14.1906062,80.1146049,14.109156914150814,80.5854569497359,14.412032170644558,80.61550122802775
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-13 03:00:00,12.5,83.1,14.1,81.1,Stacking Ensemble,14.881905862633026,80.03511366727733,14.957587431135856,79.91829645771811,14.773232919386908,80.0726956689027,15.013666666666667,80.20733333333332,14.881687539175157,80.0531296322975,14.7984133,80.076218,14.392075421572205,79.94740786147179,14.54063998387043,80.34891016356147
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-13 06:00:00,12.8,83.0,14.5,81.3,Stacking Ensemble,14.815289061764545,81.28014069599439,14.94009442443758,80.67281903040445,14.807843796609141,80.71771537053598,14.803333333333333,80.722,14.769532279521831,80.5900418102971,14.767462700000001,81.0461975,14.696634200765784,81.82239458643092,14.919978295396366,82.48683260335373
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-13 09:00:00,13.0,82.6,14.8,81.4,Stacking Ensemble,14.886392787132596,80.11342386879285,14.770358649632026,80.23574357322693,14.798830481698394,80.43683444916246,14.817333333333334,80.36366666666666,14.768037102585637,80.42892877900414,14.772603,80.4193078,14.667453216963935,80.01145967548851,14.819691493287884,80.03252179390557
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-13 12:00:00,13.2,82.2,15.1,81.6,Stacking Ensemble,15.044262405248888,79.43722315528238,14.904272350567897,79.54094706599241,14.941970260183307,79.66785574560342,15.012,79.49533333333333,14.904431874508623,79.65756318044592,14.888058899999999,79.63038180000001,14.752942640522523,79.41472279976377,14.950131912209894,79.50093032970345
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-13 15:00:00,13.5,81.8,15.5,81.9,Stacking Ensemble,15.426748614800989,79.5557760322404,15.476719522786931,79.77105227474908,15.435112097681076,79.73615198657515,15.425,79.89766666666667,15.420058679792351,79.87998782012643,15.4526068,79.7498777,15.04696459015725,79.21424462718025,15.097471315598284,79.28871872621447
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-13 18:00:00,13.7,81.5,15.9,82.3,Stacking Ensemble,15.0111185143135,79.2374990089532,15.132142571448849,79.3195949259577,14.841466071874882,79.58215152314453,15.118666666666664,79.42466666666667,14.987540261743934,79.67843466362066,14.9496369,79.430051,14.917845061401149,79.2211079317856,14.762137044864419,79.22210628613415
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-13 21:00:00,13.7,81.2,16.2,82.6,Stacking Ensemble,14.5501234170915,79.21216364026854,14.451840693243557,79.31538261439896,14.473100643945141,79.40470177835259,14.419333333333332,79.37066666666666,14.528970184679025,79.47016869334246,14.5082968,79.3361629,14.387756620267531,78.96164563818759,14.467201136395012,79.16170376163234
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-14 00:00:00,13.8,81.2,16.5,82.8,Stacking Ensemble,15.378274929110958,80.3790861039765,15.322065873184897,80.71316569408995,15.190002199892636,80.69412651239611,15.506,80.64433333333334,15.221596374788694,80.56864130208736,15.231322500000001,80.63107325,15.067872761432795,80.09336073492686,15.123174108306374,79.88161248893408
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-14 03:00:00,14.1,81.1,16.6,82.8,Stacking Ensemble,16.268640199299654,81.31407166776886,16.24866181339841,81.41879833763831,16.08081789559913,80.99663023809137,16.318333333333335,81.43733333333333,16.172218854780432,81.14671383244546,16.0710618,81.114252888,15.586163667536152,80.89116750323159,15.98122888829814,81.0989740736742
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-14 06:00:00,14.5,81.3,16.8,83.2,Stacking Ensemble,16.536992914313473,82.30438713663087,16.53901282089146,82.38138286665483,16.409333244254462,82.03385480661603,16.505333333333336,82.50166666666667,16.42711475852242,81.95537845032183,16.4369029,81.8287392,16.13516175225162,81.79053794990556,16.190073795703505,82.02232053635122
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-14 09:00:00,14.8,81.4,17.0,83.4,Stacking Ensemble,16.598629008523634,82.45125966742926,16.49585983919909,82.51238581400041,16.49219791516843,82.11686615316472,16.510666666666665,82.724,16.459882130458663,82.30989248597815,16.5653532,82.2520209,16.35415602997797,81.87087912168906,16.532058241140202,82.14724361628579
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-14 12:00:00,15.1,81.6,17.1,83.6,Stacking Ensemble,17.184859601432738,83.30602006533752,16.83570300582936,83.2123748656181,16.991608827267086,83.10788215404509,17.012333333333334,83.151,16.89008288922835,83.06850080591687,16.9753926,83.1303154,16.934072685922843,82.63124869148288,17.248060399759403,83.3655197609561
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-14 15:00:00,15.5,81.9,17.2,83.6,Stacking Ensemble,17.712884547643988,83.6027782064919,17.608375627963504,83.54313269908681,17.52905175123908,83.53708573015395,17.591,83.55300000000001,17.532454952799817,83.42621799998321,17.567875,83.3076973,17.493541939756163,82.99692244744497,17.725235528487122,83.56513307770307
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-14 18:00:00,15.9,82.3,17.3,83.6,Stacking Ensemble,18.06807554204984,83.9700401234856,17.977059518446,83.89959016108035,17.94926803861248,83.85556353644387,17.959333333333337,83.91799999999999,17.901666056094342,83.8408231117498,17.9227768,83.83958,17.812437147666056,83.48071586565668,17.9957113563567,83.95012564507525
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-14 21:00:00,16.2,82.6,17.4,83.6,Stacking Ensemble,18.140775081717777,84.08259070798943,18.001801896378698,84.0546296667649,18.03548772236282,83.75310061155083,18.172333333333334,84.02866666666667,18.001043328804016,84.01334828992404,18.0181051,83.8664549,17.79005459389831,83.53358160125975,17.985053593981668,84.02439577332753
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-15 00:00:00,16.5,82.8,17.6,83.6,Stacking Ensemble,18.26202135329312,84.03428333839652,18.287491270904823,84.08090035719498,18.348802842173182,83.94737871174317,18.377333333333336,84.03033333333333,18.3868672439101,84.08930356514104,18.1916723,83.9386622,17.95586175995328,83.5265702279687,18.078330402850963,83.87508703883898
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-15 03:00:00,16.6,82.8,17.8,83.6,Stacking Ensemble,17.910191314397636,83.68840802408283,17.738369037291726,83.98893405219108,17.645661610402467,83.59049743481302,17.700666666666667,83.92133333333334,17.811371321742723,83.81998007356721,17.7933428,83.58962916,17.67755955348894,82.89857450565442,18.007275081233146,83.11030148146212
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-15 06:00:00,16.8,83.2,17.9,83.5,Stacking Ensemble,18.340550233524105,84.24408040735536,18.30602674724653,84.30041130149475,18.204642087793303,84.5236711648796,18.240333333333332,83.79866666666668,18.38451641750482,84.53318965137701,18.2610612,84.3410108,18.008256900747874,84.10027387395961,17.973085114397897,84.31326694352435
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-15 09:00:00,17.0,83.4,18.1,83.3,Stacking Ensemble,18.628812721954134,84.54653747431139,18.62604668451234,84.54756969759299,18.402920192190713,84.38942213899891,18.65233333333333,84.20933333333333,18.52751627862879,84.61627958947099,18.5771049,84.5112362,18.19513791143083,84.16511557622871,18.37038517055106,84.62319249615267
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-15 12:00:00,17.1,83.6,18.2,83.1,Stacking Ensemble,18.310813871090453,84.89286710181827,18.078336667659407,84.83469065706502,18.039593986215298,84.62326058338407,18.15566666666667,84.73933333333333,18.20275043585594,84.81599879848842,18.2041784,84.75659239999999,17.98138500025752,84.37320875083266,18.00356580209323,84.93991223188169
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-15 15:00:00,17.2,83.6,18.3,82.9,Stacking Ensemble,18.309288113532535,83.68013518645611,18.091541160083956,83.66558641740004,18.210412359625593,83.36532751147462,18.083666666666666,83.54633333333332,18.355173262974855,83.555614592152,18.2878752,83.41397927999999,18.093482373282047,83.58399643962765,17.907013435567716,83.76053764974695
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-15 18:00:00,17.3,83.6,18.3,82.7,Stacking Ensemble,18.423866640106144,83.70770986747897,18.2892147660049,83.68148797778036,18.409247157364675,83.56780784193009,18.44,83.63,18.364992852843073,83.6283254176043,18.4035218,83.561871035,18.169485787507778,83.54302363056478,17.900309571631634,83.77223470287072
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-15 21:00:00,17.4,83.6,18.3,82.5,Stacking Ensemble,18.57556611367876,83.92605642626434,18.32985794598563,83.91635462553816,18.425724190228657,83.83688135934086,18.352666666666664,83.91033333333333,18.503007717739607,83.91641691611298,18.587403199999997,83.79644193,18.282604111562833,83.63039842280382,18.090739306508972,83.91979669666397
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-16 00:00:00,17.6,83.6,18.4,82.2,Stacking Ensemble,19.233884145193826,82.90415267545947,19.212112094832758,83.07992168131432,19.162856403694818,83.00186746051735,19.22266666666667,83.18833333333333,19.132823598075582,82.95519245828606,19.211316200000002,83.0722412,18.97666903474471,82.77838219507491,19.053047557041022,82.59027773041538
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-16 03:00:00,17.8,83.6,18.4,81.9,Stacking Ensemble,19.44098875872615,82.81931298595624,19.3921156662691,82.92686032428122,19.345970371438078,82.90105529684267,19.391000000000002,82.85433333333333,19.346612658425595,82.91792480794409,19.3617535,82.87456564,19.22696467234177,82.81366319597366,19.200645434456085,82.72724247926105
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-16 06:00:00,17.9,83.5,18.5,81.6,Stacking Ensemble,19.25711565516455,82.1705605328812,19.190895228006728,82.14303421786316,19.173488063050247,82.3145132866798,19.252666666666666,81.87866666666666,19.163512219660703,82.15021900150428,19.121732599999998,82.1935445,19.11880633678782,82.31286723686542,18.959153651942042,82.46398097813304
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-16 09:00:00,18.1,83.3,18.6,81.4,Stacking Ensemble,19.437767293031747,81.72345519504225,19.559821874324072,81.78336151779044,19.441044984808773,81.7681915527867,19.643,81.63533333333334,19.514916246183063,81.71864952268177,19.4277723,81.8476167,19.301424374717147,81.80177767301248,19.167931348813884,81.82077224712268
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-11 03:00:00,8.4,87.7,12.5,83.1,XGBoost,12.15362993949475,85.53797254620201,11.880664088873091,85.84282132191623,12.182133800059827,85.1056135847762,11.587666666666664,85.77033333333334,11.953162131139798,85.02374944918124,12.1420988,85.167632,11.637807189283052,85.32555800937305,11.789205240441827,85.33519675088456
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-11 06:00:00,8.5,87.7,12.8,83.0,XGBoost,12.265288188486767,85.6333229985162,11.744628420829834,85.90414977724532,12.12123281118032,85.29287598755982,12.176333333333334,85.96566666666666,11.868529759701744,85.51061157175609,12.0706074,85.5141294,11.736605658794378,85.72945940067787,11.774958020125053,85.3877536885525
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-11 09:00:00,8.6,87.7,13.0,82.6,XGBoost,12.527934044444734,85.9519753690124,11.843128851878674,86.2374688384454,12.215939523507881,85.61431255168743,12.382333333333335,86.10600000000001,12.141518618405673,85.67297143326404,12.2206055,85.7399843,11.92929490846582,86.01645275403502,12.019023240268954,85.68100556536555
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-11 12:00:00,8.8,87.6,13.2,82.2,XGBoost,12.893684086408793,85.96952423114035,12.531991025015586,86.05765818938738,12.696112280493386,85.25708681398683,12.565000000000001,86.20166666666667,12.696485644889917,85.14972537226782,12.626929,85.48729569999999,12.215489590987717,85.77649573258738,12.438266952929347,86.21887268700013
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-11 15:00:00,9.0,87.5,13.5,81.8,XGBoost,13.146938448395272,85.81426525365166,12.79020796094677,85.9632862369718,12.95141260645411,85.12542441428245,12.622333333333334,86.09100000000001,12.925067307756418,85.0990973470432,12.9191623,85.334986,12.461038333926911,85.58440344410113,12.586073090331904,85.90433084491485
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-11 18:00:00,9.3,87.4,13.7,81.5,XGBoost,14.055370348000086,84.7995864620742,13.704876000187006,84.52363119394956,13.761778905370216,84.51204795493737,13.732000000000003,84.259,13.586257559757748,84.34714236754033,13.7651012,84.6132413,13.074941669560847,85.58041423350159,13.36062510581386,85.97634770982943
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-11 21:00:00,9.6,87.2,13.7,81.2,XGBoost,14.252464066688827,83.76792538897664,13.85660449609794,83.27223928115784,13.959030618753518,83.7370954633833,13.750333333333334,83.711,13.74293273019622,83.25686970884921,14.0153466,83.7360372,13.384862391295925,84.89578162971671,13.751032056668405,85.57336301062364
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-12 00:00:00,9.9,86.9,13.8,81.2,XGBoost,14.27853609620971,83.08853391857649,14.124018636409225,83.33543442651332,14.056409296259151,82.78402127102689,13.734333333333334,83.134,14.039512651387964,82.82185091577435,14.1122087,82.90295470000001,13.366152551546143,83.20866480733355,13.539013299803027,83.28364844368373
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-12 03:00:00,10.2,86.6,14.1,81.1,XGBoost,14.722159350520354,82.3930449241034,14.435248463848724,82.42639708507969,14.388973751583613,82.1187052408854,14.224666666666664,82.33566666666667,14.371582664712822,82.1485044120314,14.450307599999999,82.42959839999999,13.72852219131534,83.01153170546716,13.934926298062228,83.1644067791325
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-12 06:00:00,10.4,86.2,14.5,81.3,XGBoost,14.832229766842573,83.22853260974705,14.245727574254909,83.29068873041528,14.324068581520976,82.62886786933419,13.888333333333334,83.13033333333334,14.389051662845366,83.04868102248994,14.2912084,82.954239,13.683981755530173,82.53480944824463,14.42893350917312,83.71924077003392
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-12 09:00:00,10.6,85.9,14.8,81.4,XGBoost,14.912113328976742,83.1324693041633,14.38728521936213,83.06949826999634,14.496086436778574,82.59098659206082,14.363666666666665,83.3,14.460900507490145,82.82504124831947,14.5489214,82.87308700000001,13.854374639072692,82.62697457746972,14.662045679027376,83.83944885608004
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-12 12:00:00,10.9,85.6,15.1,81.6,XGBoost,15.145942234299628,80.97027952011368,14.815901007126817,80.972260442923,14.679989816476635,80.47706023894987,14.910666666666664,80.39133333333332,14.868441427712616,80.73712102942252,14.769268700000001,80.845917,14.239762632681954,81.7337996780223,14.481426753709746,81.75677087993328
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-12 15:00:00,11.2,85.2,15.5,81.9,XGBoost,15.645959632231282,80.41455883764574,15.239919995859651,80.26739376149845,15.202978735571506,80.06448622694961,15.239333333333336,80.42766666666667,15.155540556920927,79.80708949804773,15.1774697,80.495356,14.677754217539148,81.33368786506963,15.058216426815656,81.78113018493438
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-12 18:00:00,11.5,84.8,15.9,82.3,XGBoost,15.868166263495054,79.80010528764043,15.57822839102786,79.62540718889232,15.383501867345862,79.42206943271395,15.391666666666664,79.737,15.506696685604929,79.21490455775296,15.4569955,79.76554329999999,14.962016145517271,80.79423037374366,15.360470447202706,81.21946826477439
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-12 21:00:00,11.8,84.4,16.2,82.6,XGBoost,16.152176331999687,79.30074407095285,15.75404226377734,79.03424424646475,15.662950065544061,78.85268092799832,15.512666666666664,79.75966666666667,15.84450098940456,78.45053454834512,15.7637058,78.90375800000001,15.346891339506122,80.39323978516032,15.809614950400048,80.91463318542958
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-13 00:00:00,12.1,83.9,16.5,82.8,XGBoost,16.081706453058185,77.54030873938572,15.862607981453591,77.31688690546116,15.566914381422436,77.59848962732264,15.43933333333333,77.91266666666667,15.978897103876255,76.87045345343412,15.6825665,77.4196304,15.571761749738101,79.04046068757229,15.890755896713776,79.15783716818973
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-13 03:00:00,12.5,83.1,16.6,82.8,XGBoost,16.867369192428782,77.28753581512399,16.715727485108104,77.19079762444719,16.319419847093187,77.28325162320522,16.677333333333337,76.97166666666666,16.649619915127722,77.38357360185219,16.4049692,77.243568,15.974399153148225,77.93626993779262,16.71368583776632,78.63049067775002
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-13 06:00:00,12.8,83.0,16.8,83.2,XGBoost,17.020244861279746,80.91130172638069,16.77950731812278,80.13961511650275,16.54772091427365,80.58892745284348,16.814999999999998,80.127,16.615019539691517,80.02293647928325,16.661013,80.4686651,16.323355404860724,81.37304068414772,17.410317816775887,83.14096868544868
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-13 09:00:00,13.0,82.6,17.0,83.4,XGBoost,16.629638980620992,78.95846749533628,16.260572954315073,79.00204843237812,16.338548430021817,78.90652014929968,16.361666666666668,79.786,16.33589470690658,79.06526457072499,16.3041973,79.09985239999999,16.16861217979875,78.84257723890909,16.512691267918747,79.4422984607266
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-13 12:00:00,13.2,82.2,17.1,83.6,XGBoost,16.84289888647995,77.67509195082147,16.47102964458996,77.83606076499008,16.569441016944676,77.72944968283714,16.578,77.38266666666667,16.629021788626947,77.73658616653643,16.569229999999997,77.6074492,16.226763504052496,77.85870400909701,16.614635172102997,78.22083160968505
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-13 15:00:00,13.5,81.8,17.2,83.6,XGBoost,17.134435520866845,76.62341826098626,17.13731019520674,76.79774044012744,16.909298293654984,76.76553570171734,16.825333333333333,75.93033333333334,17.24284052775742,76.7436992372682,17.053952,76.71381199999999,16.403431653754573,77.31473197542768,16.618047196695507,77.24122549371724
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-13 18:00:00,13.7,81.5,17.3,83.6,XGBoost,16.610470679152904,76.06214024129777,16.84333313666891,75.97018775076077,16.531836762299406,76.25413268493102,16.850666666666665,75.02633333333334,16.60612131793403,76.53491299109221,16.5918362,76.114371,16.193123881584217,77.35999071237674,16.169057711892297,77.22063672641303
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-13 21:00:00,13.7,81.2,17.4,83.6,XGBoost,15.999502504038412,75.93028404028689,15.75302751546078,75.85234943845055,15.880794380806588,76.3059299778294,16.151999999999997,75.55933333333334,16.005264813416062,75.86535086692751,15.9024126,76.28614730000001,15.429706615466635,76.88265299091171,15.480825338824573,76.95541274187528
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-14 00:00:00,13.8,81.2,17.6,83.6,XGBoost,16.68723280541208,79.38766123220343,16.322605165989483,79.96903947663472,16.438522256387248,79.88626912434896,16.540333333333333,80.322,16.271488091833852,79.73042347061751,16.356427,79.6734299,16.411276250477417,78.86282642538141,16.553086468685827,78.43212048608086
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-14 03:00:00,14.1,81.1,17.8,83.6,XGBoost,18.400661821065565,82.66537239995795,17.900238952465287,82.43791091956334,17.882790010469453,81.58168098518439,18.284666666666666,82.84366666666666,18.04472759935632,82.16327806185608,17.9295598,81.5835341,16.89454814883185,80.49884099448941,18.1988197513527,83.13046993871384
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-14 06:00:00,14.5,81.3,17.9,83.5,XGBoost,18.75857203981679,82.6062406429389,18.703542851203125,83.23734513121076,18.518963018193976,82.69366936211114,18.622666666666667,83.035,18.653774605144473,83.08967613313989,18.599559,82.5008951,17.693761375740106,81.62317483601562,18.138363627515794,80.87872460077995
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-14 09:00:00,14.8,81.4,18.1,83.3,XGBoost,18.859897384715723,83.55007219478698,18.23964365913542,83.92576709164499,18.462555701453407,83.26658341691302,18.964666666666673,83.50900000000001,18.574703979259727,83.72884396688934,18.503858400000002,83.0765513,17.94586803298457,82.1528167594376,18.417448032189725,82.38883317604773
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-14 12:00:00,15.1,81.6,18.2,83.1,XGBoost,19.46218399900524,84.43706660880328,18.5309904599686,84.66843063447455,18.86565480275197,83.95381436734584,19.457000000000004,84.67366666666666,18.78632804147312,84.2600740441635,18.8869713,83.7259649,18.729418288517454,82.95576011541712,19.58765312347017,83.56112592584627
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-14 15:00:00,15.5,81.9,18.3,82.9,XGBoost,19.925314148435163,84.31442103873923,19.629976297658168,84.56938196364078,19.56838417396889,84.1998762800887,19.729333333333333,84.73966666666668,19.697099200810932,84.42551211248434,19.6271443,83.823828,19.380631259019538,83.01446766454481,20.15698670543872,83.19094849037178
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-14 18:00:00,15.9,82.3,18.3,82.7,XGBoost,20.253939414608144,84.75764827797084,19.97237504915968,84.95206525476347,19.92409052118525,84.86129914704743,19.94233333333333,85.26666666666667,20.146432295777522,85.02746622840245,20.026704000000002,84.44465199999999,19.760376384562026,83.54769347416511,20.449619009818104,83.7137127709843
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-14 21:00:00,16.2,82.6,18.3,82.5,XGBoost,20.191761219031328,84.6413423666082,19.590767834364886,84.85216155239692,19.972348874753656,84.53884302087731,20.376,85.13866666666667,20.040412827872917,85.02433764336172,20.00786,84.31435189999999,19.542946442619407,83.5862641073863,19.86807203730058,83.65968576647597
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-15 00:00:00,16.5,82.8,18.4,82.2,XGBoost,20.18719624564227,84.94828609729645,19.842338969791573,85.11133058224125,20.16360182203688,85.0179637187236,20.569000000000003,85.67333333333333,20.153633720845804,85.38896720535689,20.173486,84.8143363,19.668613121445688,83.82277244021171,20.063486502494648,84.05162373341888
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-15 03:00:00,16.6,82.8,18.4,81.9,XGBoost,19.591023533620834,84.23154282432198,19.087408826624117,84.867210522868,19.570925765853747,84.0091098819767,19.310333333333332,84.689,19.55240896217581,85.15031884732771,19.6461714,84.0382891,19.249739068037073,82.81004133572338,19.203739839920374,82.61433614218082
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-15 06:00:00,16.8,83.2,18.5,81.6,XGBoost,20.330784732510004,85.45839662816608,19.952637673323128,86.03809645245681,20.329644005577844,85.44017394469665,20.024333333333335,85.57166666666667,20.417751938159576,86.09558015344255,20.2957483,85.3566727,19.766806890578877,84.10286481158802,20.111254287013374,83.7462218351591
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-15 09:00:00,17.0,83.4,18.6,81.4,XGBoost,20.48327279305248,85.61895264683258,20.14746421592543,86.19379231141612,20.676014833192568,85.30139567057293,20.44066666666667,85.93866666666668,20.636859747794887,86.03770481967838,20.6066585,85.3256412,19.745028781729943,84.12377974422381,19.620622735769032,84.0722308367466
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-15 12:00:00,17.1,83.6,18.8,81.2,XGBoost,19.952117063736303,85.88609169136194,19.573237706365564,86.31498264831457,20.032486539273652,85.57941495878201,19.83166666666667,85.95666666666666,19.914194484919744,86.17112071525054,19.947090000000003,85.46079979999999,19.573151130359346,84.45214602111108,19.654521919773984,84.52773947757747
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-15 15:00:00,17.2,83.6,19.0,81.1,XGBoost,19.967441277116578,83.90186068966224,19.859780114337156,84.28093098019012,20.173623684719875,83.69748537046415,19.870666666666665,84.01833333333333,20.171794419530308,83.89315739703663,20.0682637,83.46199247999999,19.612659142223837,83.45972880346653,19.339009079208434,83.1197971327187
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-15 18:00:00,17.3,83.6,19.3,81.0,XGBoost,20.09079345068853,84.07522664687497,19.887212112130438,84.36622850969206,20.1721508129223,83.79689637261467,20.165,84.16499999999999,20.082184806378034,84.19671052700971,20.0983623,83.5993708951,19.686573008933927,83.61278849513425,19.742489846962524,83.45485059221141
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-15 21:00:00,17.4,83.6,19.5,80.9,XGBoost,20.153171424678476,84.50304560482164,19.900529885467616,84.57899426404634,20.178467896607543,84.50092839421453,19.961333333333332,84.82833333333333,20.295473882909345,84.07922907876369,20.1029047,84.4959959,19.74608009867597,84.02266916904827,20.035662212145887,84.23296138865649
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-16 00:00:00,17.6,83.6,19.8,80.9,XGBoost,20.832164861231313,82.88044186215475,20.681576102052198,83.36379850369256,20.706859801696233,82.82853954418285,21.048333333333336,84.19433333333333,20.663869130615883,83.22023055574131,20.602743500000003,83.04972812999999,20.335946437213746,82.0918052145353,20.381836789477386,81.7283881438265
typical_sece_24h,1996163N08088,UNNAMED (1996),48h,1996-06-16 03:00:00,17.8,83.6,20.1,80.8,XGBoost,20.913884615880562,82.78441764091774,20.863182201218756,83.13924527218089,20.90358864724099,82.61071936804969,20.95966666666667,83.89599999999999,20.8443018565155,82.94473649882588,20.7981105,82.68275557,20.604359943972533,82.3093172480563,20.558252825829722,81.99526137172072
